vin,county,city,postal_code,model_year,make,model,electric_vehicle_type,electric_range,electric_utility,2020_census_tract,longitude,latitude
WVG6YVEB1S,King,Federal Way,98003,2025,VOLKSWAGEN,ID. BUZZ,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033030314,-122.3303,47.30151
WMZ23BS01N,King,Bellevue,98008,2022,MINI,COUNTRYMAN,PHEV,17,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033022901,-122.11867,47.63131
KMUKCDTC4P,Whatcom,Bellingham,98226,2023,GENESIS,GV60,BEV,0,"PUGET SOUND ENERGY INC, PUD NO 1 OF WHATCOM COUNTY",53073000203,-122.49756,48.7999
WA124BGF5S,King,Renton,98058,2025,AUDI,Q6,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033025804,-122.08747,47.4466
JTJHKCFZ3N,King,Federal Way,98003,2022,LEXUS,NX,PHEV,37,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033030102,-122.3303,47.30151
YV4BR0DL5L,Snohomish,Woodinville,98072,2020,VOLVO,XC60,PHEV,18,PUGET SOUND ENERGY INC,53061051926,-122.15545,47.75448
3MW39FF05P,Snohomish,Mukilteo,98275,2023,BMW,330E,PHEV,22,PUGET SOUND ENERGY INC,53061042006,-122.29196,47.89908
KNDJP3AE7J,Clark,Vancouver,98660,2018,KIA,SOUL EV,BEV,111,"BONNEVILLE POWER ADMINISTRATION, PUD NO 1 OF CLARK COUNTY - (WA)",53011042100,-122.67156,45.63248
KM8K23AG7L,King,Seattle,98115,2020,HYUNDAI,KONA,BEV,258,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033002700,-122.31676,47.68156
3FMTK3R47P,King,Seattle,98118,2023,FORD,MUSTANG MACH-E,BEV,0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033010301,-122.2668,47.55115
WDDVP9ABXE,Clark,Camas,98607,2014,MERCEDES-BENZ,B-CLASS,BEV,87,"BONNEVILLE POWER ADMINISTRATION, PUD NO 1 OF CLARK COUNTY - (WA)",53011040609,-122.40199,45.58694
3FMTK4SX2M,Clark,Ridgefield,98642,2021,FORD,MUSTANG MACH-E,BEV,0,"BONNEVILLE POWER ADMINISTRATION, PUD NO 1 OF CLARK COUNTY - (WA)",53011040305,-122.74595,45.81539
KMUKCDTCXP,King,Seattle,98199,2023,GENESIS,GV60,BEV,0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033005600,-122.40092,47.65908
3GPKHWRM6R,King,Seattle,98118,2024,HONDA,PROLOGUE,BEV,0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033010401,-122.2668,47.55115
7SYEA3YB8S,King,Seattle,98117,2025,POLESTAR,POLESTAR 3,BEV,0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033003302,-122.38418,47.70044
WP0CD2Y14N,King,Seattle,98103,2022,PORSCHE,TAYCAN,BEV,0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033005100,-122.35436,47.67596
1FTVW1EL8N,Spokane,Spokane,99205,2022,FORD,F-150,BEV,0,"BONNEVILLE POWER ADMINISTRATION, AVISTA CORP, INLAND POWER & LIGHT COMPANY",53063011000,-117.45674,47.69963
YV1H60EP5S,Pierce,Buckley,98321,2025,VOLVO,V60,PHEV,41,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53053070207,-122.02523,47.16299
WAUUPBFF3H,King,Seattle,98117,2017,AUDI,A3,PHEV,16,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033001701,-122.38418,47.70044
KMHC05LH9H,King,Auburn,98092,2017,HYUNDAI,IONIQ,BEV,124,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033031202,-122.1821,47.3199
1FTVW1BK2R,Clark,Vancouver,98660,2024,FORD,F-150,BEV,0,"BONNEVILLE POWER ADMINISTRATION, PUD NO 1 OF CLARK COUNTY - (WA)",53011042400,-122.67156,45.63248
WP0AC2Y13M,Clark,Vancouver,98683,2021,PORSCHE,TAYCAN,BEV,192,"BONNEVILLE POWER ADMINISTRATION, PUD NO 1 OF CLARK COUNTY - (WA)",53011041310,-122.49212,45.60365
WBY7Z6C57J,Clark,Vancouver,98685,2018,BMW,I3,BEV,114,"BONNEVILLE POWER ADMINISTRATION, PUD NO 1 OF CLARK COUNTY - (WA)",53011040907,-122.70303,45.70954
KMHC75LJ7M,King,Seattle,98119,2021,HYUNDAI,IONIQ,BEV,0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007001,-122.3684,47.64586
KMHM24AA2S,King,Seattle,98119,2025,HYUNDAI,IONIQ 6,BEV,0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033005901,-122.3684,47.64586
1G6RM1E44G,Cowlitz,Longview,98632,2016,CADILLAC,ELR,PHEV,36,"BONNEVILLE POWER ADMINISTRATION, PUD NO 1 OF COWLITZ COUNTY",53015001900,-122.95058,46.14681
7JRBR0FL4N,King,Seattle,98144,2022,VOLVO,S60,PHEV,22,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033010101,-122.30866,47.57874
WAUAHBFW7N,King,Seattle,98199,2022,AUDI,RS E-TRON GT,BEV,0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033005600,-122.40092,47.65908
JM3KJEHA9S,King,Federal Way,98023,2025,MAZDA,CX-70,PHEV,26,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033030310,-122.36321,47.3084
WDDUG6DB7G,King,Seattle,98103,2016,MERCEDES-BENZ,S-CLASS,PHEV,14,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033005401,-122.35436,47.67596
KMUKEDSB9S,King,Lake Forest Park,98155,2025,GENESIS,GV60,BEV,0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033021400,-122.3175,47.75781
7JRBR0FL7L,Clark,Washougal,98671,2020,VOLVO,S60,PHEV,22,"BONNEVILLE POWER ADMINISTRATION, PUD NO 1 OF CLARK COUNTY - (WA)",53011040510,-122.35341,45.57923
JM3KKBHA9S,Clark,Camas,98607,2025,MAZDA,CX-90,PHEV,26,"BONNEVILLE POWER ADMINISTRATION, PUD NO 1 OF CLARK COUNTY - (WA)",53011040609,-122.40199,45.58694
WA1VABGE3N,Pierce,Tacoma,98407,2022,AUDI,E-TRON,BEV,0,"BONNEVILLE POWER ADMINISTRATION, CITY OF TACOMA - (WA), PENINSULA LIGHT COMPANY",53053060500,-122.51134,47.29238
KNDAB5S13R,Clark,Camas,98607,2024,KIA,EV9,BEV,0,"BONNEVILLE POWER ADMINISTRATION, PUD NO 1 OF CLARK COUNTY - (WA)",53011040608,-122.40199,45.58694
1G1RD6E45F,Lewis,Chehalis,98532,2015,CHEVROLET,VOLT,PHEV,38,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53041970900,-122.96462,46.6621
1GKB0RDC0S,King,Snoqualmie,98065,2025,GMC,HUMMER EV SUV,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033032604,-121.82432,47.52716
LYVBR0DL6J,King,Sammamish,98029,2018,VOLVO,XC60,PHEV,17,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033032222,-122.00292,47.54748
4JGDM2EB6R,King,Mercer Island,98040,2024,MERCEDES-BENZ,EQS-CLASS SUV,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033024601,-122.21238,47.57816
WBY83EH08R,Spokane,Spokane Valley,99206,2024,BMW,I7,BEV,0,"BONNEVILLE POWER ADMINISTRATION, VERA IRRIGATION DISTRICT #15",53063011702,-117.24549,47.6534
KMHC75LD5J,Clark,Camas,98607,2018,HYUNDAI,IONIQ,PHEV,29,"BONNEVILLE POWER ADMINISTRATION, PUD NO 1 OF CLARK COUNTY - (WA)",53011040609,-122.40199,45.58694
WP0AC2Y15M,Pierce,Puyallup,98374,2021,PORSCHE,TAYCAN,BEV,192,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53053073129,-122.27575,47.13959
KNDAA5S28R,King,Tukwila,98188,2024,KIA,EV9,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033028200,-122.29179,47.43473
WP1BE2AY7M,King,Seattle,98112,2021,PORSCHE,CAYENNE,PHEV,16,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006300,-122.30207,47.64085
JHMZC5F39M,King,Shoreline,98155,2021,HONDA,CLARITY,PHEV,47,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033021300,-122.3175,47.75781
WBY1Z6C50H,King,Lake Forest Park,98155,2017,BMW,I3,BEV,81,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033021500,-122.3175,47.75781
KM8K23AG0L,King,Seattle,98107,2020,HYUNDAI,KONA,BEV,258,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033004800,-122.38591,47.67597
W1KEG1CB8P,Benton,Kennewick,99336,2023,MERCEDES-BENZ,EQE-CLASS SEDAN,BEV,0,"BONNEVILLE POWER ADMINISTRATION, PUD NO 1 OF BENTON COUNTY",53005010902,-119.11698,46.20837
5YJXCDE48L,Cowlitz,Woodland,98674,2020,TESLA,MODEL X,BEV,289,"BONNEVILLE POWER ADMINISTRATION, PUD NO 1 OF COWLITZ COUNTY",53015001503,-122.74017,45.9094
JA4T5WA90R,Clark,Vancouver,98683,2024,MITSUBISHI,OUTLANDER,PHEV,38,"BONNEVILLE POWER ADMINISTRATION, PUD NO 1 OF CLARK COUNTY - (WA)",53011041329,-122.49212,45.60365
1G1RA6E46F,Island,Clinton,98236,2015,CHEVROLET,VOLT,PHEV,38,PUGET SOUND ENERGY INC,53029972100,-122.35803,47.9796
KL8CK6S08G,King,Seattle,98116,2016,CHEVROLET,SPARK,BEV,82,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033010501,-122.41067,47.57894
WAUFJBFW0P,King,Renton,98055,2023,AUDI,E-TRON GT,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033025806,-122.197,47.43876
1C4RJYC62R,Spokane,Spokane,99224,2024,JEEP,GRAND CHEROKEE,PHEV,25,"BONNEVILLE POWER ADMINISTRATION, AVISTA CORP, INLAND POWER & LIGHT COMPANY",53063013700,-117.46996,47.59431
JA4T5VA97R,King,Seattle,98199,2024,MITSUBISHI,OUTLANDER,PHEV,38,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033005700,-122.40092,47.65908
YV4H60LE3R,King,Seattle,98112,2024,VOLVO,XC90,PHEV,32,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007800,-122.30207,47.64085
WP0BB2Y11N,King,Renton,98056,2022,PORSCHE,TAYCAN,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033025304,-122.1805,47.50006
KL8CK6S09G,Pierce,Graham,98338,2016,CHEVROLET,SPARK,BEV,82,"BONNEVILLE POWER ADMINISTRATION, CITY OF TACOMA - (WA), PENINSULA LIGHT COMPANY",53053073132,-122.29477,47.05703
WP0AC2Y15N,King,Seattle,98112,2022,PORSCHE,TAYCAN,BEV,0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007800,-122.30207,47.64085
1G1RC6E48E,Chelan,Wenatchee,98801,2014,CHEVROLET,VOLT,PHEV,38,PUD NO 1 OF CHELAN COUNTY,53007960700,-120.30522,47.41494
YV4H60DL0P,King,Seattle,98118,2023,VOLVO,XC60,PHEV,35,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033010302,-122.2668,47.55115
KNDCT3L15P,King,Seattle,98144,2023,KIA,NIRO,BEV,0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033009500,-122.30866,47.57874
1GYKPPRK2R,Snohomish,Marysville,98270,2024,CADILLAC,LYRIQ,BEV,0,PUGET SOUND ENERGY INC,53061052707,-122.1769,48.06114
YV4BR0CM7M,Clark,Vancouver,98682,2021,VOLVO,XC90,PHEV,18,"BONNEVILLE POWER ADMINISTRATION, PUD NO 1 OF CLARK COUNTY - (WA)",53011040604,-122.55149,45.69345
7JDE23VL2S,King,Bellevue,98004,2025,VOLVO,EX90,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033023601,-122.1872,47.61001
YV4H60DJ5R,King,Seattle,98119,2024,VOLVO,XC60,PHEV,35,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033005902,-122.3684,47.64586
WBY8P2C56K,King,Renton,98059,2019,BMW,I3,BEV,153,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033025101,-122.15734,47.48718
5YJSA1AC5D,King,Sammamish,98074,2013,TESLA,MODEL S,BEV,208,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033032316,-122.02054,47.60326
WMZ23BS09N,Snohomish,Bothell,98012,2022,MINI,COUNTRYMAN,PHEV,17,PUGET SOUND ENERGY INC,53061052007,-122.21061,47.83448
W1N0G5DB2L,King,Kirkland,98033,2020,MERCEDES-BENZ,GLC-CLASS,PHEV,22,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033022702,-122.2066,47.67887
WP0CD2Y14P,Kitsap,Poulsbo,98370,2023,PORSCHE,TAYCAN,BEV,0,PUGET SOUND ENERGY INC,53035090202,-122.64681,47.73689
KMHE54L29K,King,Snoqualmie,98065,2019,HYUNDAI,SONATA,PHEV,28,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033032604,-121.82432,47.52716
YV4ED3GL5P,Snohomish,Marysville,98270,2023,VOLVO,C40,BEV,0,PUGET SOUND ENERGY INC,53061052711,-122.1769,48.06114
YV4H600L6N,Kitsap,Port Orchard,98366,2022,VOLVO,XC90,PHEV,35,PUGET SOUND ENERGY INC,53035092704,-122.63847,47.54103
5YJSA1E16F,King,Sammamish,98075,2015,TESLA,MODEL S,BEV,208,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033032211,-122.03539,47.61344
WA1AAAGE5N,Pierce,Puyallup,98372,2022,AUDI,E-TRON,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53053073407,-122.28718,47.19047
3GNKDFRLXR,King,Renton,98056,2024,CHEVROLET,BLAZER EV,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033025601,-122.1805,47.50006
WBY7Z2C59J,Spokane,Spokane,99201,2018,BMW,I3,BEV,114,MODERN ELECTRIC WATER COMPANY,53063002300,-117.41162,47.65726
3GN7DSRP0R,King,Seattle,98125,2024,CHEVROLET,EQUINOX EV,BEV,0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000102,-122.30253,47.72656
SADHB2S11L,King,Seattle,98199,2020,JAGUAR,I-PACE,BEV,234,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033005803,-122.40092,47.65908
7SAXCBE51S,King,Sammamish,98074,2025,TESLA,MODEL X,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033032225,-122.02054,47.60326
KNDCR3L13S,King,Seattle,98116,2025,KIA,NIRO,BEV,0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033009702,-122.41067,47.57894
KNDCM3LD5M,Island,Langley,98260,2021,KIA,NIRO,PHEV,26,PUGET SOUND ENERGY INC,53029971900,-122.40618,48.0399
5YJXCDE27G,King,Seattle,98118,2016,TESLA,MODEL X,BEV,200,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033010301,-122.2668,47.55115
WA1G2AFY5N,King,Mercer Island,98040,2022,AUDI,Q5,PHEV,23,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033024302,-122.21238,47.57816
KMHC05LHXH,Spokane,Mead,99021,2017,HYUNDAI,IONIQ,BEV,124,"BONNEVILLE POWER ADMINISTRATION, AVISTA CORP, INLAND POWER & LIGHT COMPANY",53063011202,-117.35586,47.7628
WP1AA2XA0R,Kitsap,Bainbridge Island,98110,2024,PORSCHE,MACAN,BEV,308,PUGET SOUND ENERGY INC,53035091002,-122.521,47.62728
JTMAB3FV0N,Benton,Richland,99354,2022,TOYOTA,RAV4 PRIME,PHEV,42,"BONNEVILLE POWER ADMINISTRATION, CITY OF RICHLAND - (WA)",53005010203,-119.26844,46.31484
3MW5P7J03N,Clark,Vancouver,98661,2022,BMW,330E,PHEV,22,"BONNEVILLE POWER ADMINISTRATION, PUD NO 1 OF CLARK COUNTY - (WA)",53011041110,-122.62934,45.63201
WA1M2BFZ5N,King,Seattle,98105,2022,AUDI,Q4,BEV,0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033004201,-122.31307,47.66127
WA13AAGE9M,Clark,Camas,98607,2021,AUDI,E-TRON SPORTBACK,BEV,0,"BONNEVILLE POWER ADMINISTRATION, PUD NO 1 OF CLARK COUNTY - (WA)",53011040610,-122.40199,45.58694
KNDCM3LD6M,King,Seattle,98108,2021,KIA,NIRO,PHEV,26,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033009300,-122.30346,47.55379
1G1FW6S02K,King,Seattle,98136,2019,CHEVROLET,BOLT EV,BEV,238,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033010602,-122.38415,47.53755
ZASPATDW7R,Snohomish,Mukilteo,98275,2024,ALFA ROMEO,TONALE,PHEV,33,PUGET SOUND ENERGY INC,53061042006,-122.29196,47.89908
KMHM24AB7R,Snohomish,Everett,98208,2024,HYUNDAI,IONIQ 6,BEV,0,PUGET SOUND ENERGY INC,53061052119,-122.18637,47.89251
WA12AAGE6P,King,Seattle,98112,2023,AUDI,E-TRON,BEV,0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007800,-122.30207,47.64085
WP0AD2A70F,King,Renton,98059,2015,PORSCHE,PANAMERA,PHEV,15,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033025101,-122.15734,47.48718
1C4RJYE69P,King,Renton,98059,2023,JEEP,GRAND CHEROKEE,PHEV,25,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033025602,-122.15734,47.48718
YV4BR00L8M,Whatcom,Bellingham,98225,2021,VOLVO,XC90,PHEV,18,"PUGET SOUND ENERGY INC, PUD NO 1 OF WHATCOM COUNTY",53073001101,-122.47107,48.75245
WBY83EH04R,Pierce,Milton,98354,2024,BMW,I7,BEV,0,"BONNEVILLE POWER ADMINISTRATION, CITY OF MILTON - (WA)|CITY OF TACOMA - (WA)",53053940002,-122.32172,47.24898
3FMTK3R75R,King,Seattle,98119,2024,FORD,MUSTANG MACH-E,BEV,0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033005901,-122.3684,47.64586
VCF1EBU25P,Snohomish,Edmonds,98020,2023,FISKER,OCEAN,BEV,0,PUGET SOUND ENERGY INC,53061050700,-122.37689,47.81116
WP1AH2AY2N,Clark,Vancouver,98661,2022,PORSCHE,CAYENNE,PHEV,14,"BONNEVILLE POWER ADMINISTRATION, PUD NO 1 OF CLARK COUNTY - (WA)",53011042601,-122.62934,45.63201
